"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","wp-btn","listing-card--owner-info__firm-name","eids-badge__description","eids-badge__label","he-lazy-image src 2","he-lazy-image src 3","list-view-header"
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/6056-13690","22","45.000","16-03-2025","Kiralık Daire","4 +
                          1","180 m²","35
                        Yaşında","3. Kat","İstanbul / Bahçelievler / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/uzbilek-gayrimenkul-danismanlik-6056","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Uzbilek Gayrimenkul Danışmanlık","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/0/6/0/0/e689af61-df07-4159-bf38-f4d762bb4046.jpg","","Bahçelievler Delihüseyinpaşa Caddesi Kiralık Önü Açık 4+1 Daire"
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/112804-404","16","17.500","16-03-2025","Kiralık Daire","2 +
                          1","85 m²","30
                        Yaşında","5. Kat","İstanbul / Şişli / Mecidiyeköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/enes-emlak-112804/fatma-turk-2388812","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Enes Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/1/8/8/8/3/2/120807a3-e69b-4fc1-bdf9-e17805279ef4.jpg","","Mecdiyeköy'de Metroya 10 Dakika Yürüme Mesafesinde Çok Güzel Daire"
"https://www.hepsiemlak.com/istanbul-beyoglu-purtelas-hasan-efendi-kiralik/daire/104642-2695","35","50.000","16-03-2025","Kiralık Daire","2 +
                          1","100 m²","25
                        Yaşında","3. Kat","İstanbul / Beyoğlu / Pürtelaş Hasan Efendi Mah.","https://www.hepsiemlak.com/emlak-ofisi/realtyone-property-management-104642","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Realtyone Property Management","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/2/0/4/3/4/4/22136664-18a4-4e81-b952-d1086745b652.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/6/4/0/1/2f8a8129-2cfb-4bdb-a379-651cd2cc8528.jpg","Beyoğlu Cihangir 2+1 Kiralık Daire Tramvay Yakını Eşyalı"
"https://www.hepsiemlak.com/istanbul-maltepe-kucukyali-kiralik/daire/58182-3167","60","62.000","16-03-2025","Kiralık Daire","3 +
                          1","115 m²","Sıfır Bina","3. Kat","İstanbul / Maltepe / Küçükyalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/gunceliz-emlak-58182","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Günceliz Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/1/7/1/3/4/4/03f5d82c-50e0-4fc8-83cc-5ae7622a8845.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/8/1/8/5/0/47bceb04-25c9-4c7b-967b-cfe51c1d3412.jpg","Günceliz'den Çamlık Sahilde Ebeveyn+ayrı Mutfaklı Balkonlu 3.Kat"
"https://www.hepsiemlak.com/istanbul-esenyurt-pinar-kiralik/daire/6904-13829","11","10.000","16-03-2025","Kiralık Daire","1 +
                          1","80 m²","5
                        Yaşında","21 ve üzeri","İstanbul / Esenyurt / Pınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/istanbul-34-gayrimenkul-6904/istanbul-gayrimenkul-6904","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/0/9/6/0/0/9d9315b1-e2c9-4084-b597-531175538a7b.jpg","Whatsapp","İstanbul 34 Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/0/1/3/3/4/4/4f4307dc-0f80-42bd-8965-e5cedb35401e.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/0/9/6/0/0/92c0a85c-bc1a-4ef6-b4dc-75cd35edcc4b.jpg","Aktowers'da Peyzaj Cephe Şehir Manzaralı Balkonlu 1+1 Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-beylerbeyi-kiralik/daire/71783-834","24","42.500","16-03-2025","Kiralık Daire","2 +
                          1","117 m²","20
                        Yaşında","Yüksek Giriş","İstanbul / Üsküdar / Beylerbeyi Mah.","","","Whatsapp","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/0/1/4/3/4/4/1742131516-437162-44341005.jpeg","","Beylerbeyi Merkezde Cadde Üstünde  Süper Konumda Ofis Mesken Olabilicek Kiralık"
"https://www.hepsiemlak.com/istanbul-umraniye-cakmak-kiralik/daire/120150-3158","23","17.500","16-03-2025","Kiralık Daire","1 +
                          1","60 m²","15
                        Yaşında","Yüksek Giriş","İstanbul / Ümraniye / Çakmak Mah.","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150/fatih-latif-2741998","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/9/9/1/4/7/2/97544f00-ed93-41d7-b14d-0020d641f3a6.jpg","Whatsapp","F-l Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/8/2/5/1/4/4/1740478870-6105871-44152871.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/1/0/2/1/fc97d3f0-ca43-44a8-9e06-6fbd2ab208e0.jpg","F-L Emlaktan Çakmak Metro Yakını 1+1 Y.Giriş Açık Mutfaklı"
"https://www.hepsiemlak.com/istanbul-kagithane-caglayan-kiralik/daire/153475-27","16","21.000","16-03-2025","Kiralık Daire","1 +
                          1","80 m²","18
                        Yaşında","3. Kat","İstanbul / Kağıthane / Çağlayan Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/3/0/4/3/4/4/1742119259871-44340323.jpg","","Kiralık Daire Full Eşyalı"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-ataturk-kiralik/daire/155274-10","20","13.000","15-03-2025","Kiralık Daire","2 +
                          1","100 m²","30
                        Yaşında","2. Kat","İstanbul / Küçükçekmece / Atatürk Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/0/9/3/3/4/4/1742070800-174273-44339045.jpeg","","Küçükçekmece  Atatürk Mahallesi Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-cengelkoy-kiralik/daire/139012-488","40","75.000","15-03-2025","Kiralık Daire","3 +
                          1","150 m²","1
                        Yaşında","1. Kat","İstanbul / Üsküdar / Çengelköy Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/6/7/3/3/4/4/664dd4e3-1321-4ac7-86d8-c50cdd21f5d0.jpg","","Çengelköy Vırıdıs Evlerı 'nde Lüks 3+1 Daıre, Havuzlu Sıtede Kıralık"
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/148919-311","23","51.500","15-03-2025","Kiralık Daire","2 +
                          1","89 m²","7
                        Yaşında","5. Kat","İstanbul / Şişli / Fulya Mah.","https://www.hepsiemlak.com/emlak-ofisi/north-west-gayrimenkul-148919","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","North & West Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/8/7/3/3/4/4/1742045236-7761931-44337804.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/1/9/8/4/1/60e62890-fbe3-4f07-818a-2cde31f38d6d.jpg","Gayrettepede Kiralık Lüks 2+1 | Full Eşyalı & Geniş Tip - Taşınmaya Hazır"
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/131680-2104","15","60.000","16-03-2025","Kiralık Daire","2 +
                          1","120 m²","30
                        Yaşında","5. Kat","İstanbul / Şişli / Fulya Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hane-131680","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Remax Hane","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/8/5/3/3/4/4/8fda98e9-7c95-4c0b-9bbc-61d7ecd668b8.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/8/6/1/3/1/9988e3dc-0018-4487-b793-fd1565c55821.jpg","Şişli Merkez, Torun Center'a Yürüme Mesafesinde, Eşyalı 2+1 Dubleks Daire!"
"https://www.hepsiemlak.com/istanbul-esenyurt-inonu-kiralik/daire/137450-373","18","8.500","15-03-2025","Kiralık Daire","1 +
                          1","75 m²","5
                        Yaşında","Bahçe Katı","İstanbul / Esenyurt / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/cansever-yapi-gayrimenkul-137450","","Whatsapp","Cansever Yapı Gayrimenkul","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/3/6/3/3/4/4/da9eef47-2b23-4903-9fa7-71ce7d81fdd0.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/4/7/3/1/88ad5398-a856-40ae-a468-1fad8e42bce0.jpg","İnönü Mahallesi'nde 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-bakirkoy-kartaltepe-kiralik/daire/0-44334445","39","66.500","15-03-2025","Kiralık Daire","4 +
                          1","185 m²","31
                        Yaşında","4. Kat","İstanbul / Bakırköy / Kartaltepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/4/4/3/3/4/4/1741985486-783828-44334445.jpeg","","Özel Tasarımlı, Merkezi Konumda Kiralık 3,5+1 Daire"
"https://www.hepsiemlak.com/istanbul-gungoren-gencosman-kiralik/daire/0-44335899","20","25.000","15-03-2025","Kiralık Daire","2 +
                          1","100 m²","10
                        Yaşında","Ara Kat","İstanbul / Güngören / Gençosman Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/8/5/3/3/4/4/GlbnyJePG3vvO2tGkfRkt.jpeg","","Full Tadilatlı 2+1daire Deprem Sonrası Yönetmelige Uygun Binada Öncelik Yabancıya Verilecektir"
"https://www.hepsiemlak.com/istanbul-kartal-esentepe-kiralik/daire/23950-340","30","35.000","15-03-2025","Kiralık Daire","2 +
                          1","105 m²","5
                        Yaşında","4. Kat","İstanbul / Kartal / Esentepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/7/4/3/3/4/4/1741994848-198546-44334732.jpeg","","Esentepede Adliyeye Lüffi Kırdara Koşuyolu Hastanesine Yürüme"
"https://www.hepsiemlak.com/istanbul-bahcelievler-soganli-kiralik/daire/151891-74","21","35.000","15-03-2025","Kiralık Daire","3 +
                          1","130 m²","25
                        Yaşında","4. Kat","İstanbul / Bahçelievler / Soğanlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-neva-151891/elif-bekmez-4289022","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/2/0/9/8/2/4/8aba168b-df76-4bb9-9968-a02646b61abe.jpg","Whatsapp","Remax Neva","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/9/7/3/3/4/4/c6d04dc8-71ee-4059-95a2-47bbdacb781f.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/9/8/1/5/1/fcde00d4-2058-40de-b481-a648071a49d6.jpg","Soğanlı Mahallesınde Kıralık 3+1 Daıre"
"https://www.hepsiemlak.com/istanbul-eyupsultan-yesilpinar-kiralik/daire/137539-46","21","13.500","15-03-2025","Kiralık Daire","1 +
                          1","60 m²","15
                        Yaşında","4. Kat","İstanbul / Eyüpsultan / Yeşilpınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/iletisim-emlak-137539","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","İletişim Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/9/7/3/3/4/4/2744bfe3-8c2e-46b4-b8b1-b88eb0ffd838.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/3/5/7/3/1/2e5eaaf2-1c77-415c-8b15-c9684c27f5c5.jpg","İletişim'den Yeşilpınar Garanti Bankası Üstü Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-ferah-kiralik/daire/40267-1845","35","23.000","15-03-2025","Kiralık Daire","2 +
                          1","65 m²","11
                        Yaşında","Bodrum","İstanbul / Üsküdar / Ferah Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/4/6/3/3/4/4/fad5cda8-a73e-4a12-9dd4-602436f55944.jpg","","Üsküdar Ferah Mh Bahçeli 2+1 Kiralık Daire En₺@ Eml@k"
"https://www.hepsiemlak.com/istanbul-fatih-hirka-i-serif-kiralik/daire/146967-110","26","16.000","15-03-2025","Kiralık Daire","2 +
                          1","85 m²","41
                        Yaşında","Bahçe Katı","İstanbul / Fatih / Hırka-i Şerif Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/7/6/3/3/4/4/cde144b3-4160-419b-81eb-5d9360bbec73.jpg","","Vatancaddesi Hırka'i Şerifte 2+1 Bahçekatı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-esenyurt-incirtepe-kiralik/daire/135516-479","60","30.000","15-03-2025","Kiralık Daire","2 +
                          1","135 m²","2
                        Yaşında","Ara Kat","İstanbul / Esenyurt / İncirtepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/4/6/3/3/4/4/ea6e9d8e-687c-4331-89df-eb8c606b7022.jpg","","İncirtepe Mahlesinde Acil Kiralık 120 M2 Düz Giriş Dükkan"
"https://www.hepsiemlak.com/istanbul-beylikduzu-baris-kiralik/daire/134175-137","22","40.000","15-03-2025","Kiralık Daire","2 +
                          1","115 m²","5
                        Yaşında","4. Kat","İstanbul / Beylikdüzü / Barış Mah.","https://www.hepsiemlak.com/emlak-ofisi/omtem-group-134175","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Omtem Group","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/3/6/3/3/4/4/1742032029364-44336342.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/7/1/4/3/1/ef7f2a22-4c50-423f-8e2c-1e403928352c.jpg","Beylikdüzü Westside2 Site İçi G.Batı Cephe Kapalı Mutfak 2+1"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-gultepe-kiralik/daire/151853-116","32","19.000","15-03-2025","Kiralık Daire","2 +
                          1","85 m²","15
                        Yaşında","Yüksek Giriş","İstanbul / Küçükçekmece / Gültepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/0/8/3/3/4/4/34685cca-edbf-456e-96ee-eab266757e7f.jpg","","Küçükçekmece Yeşilova Mahallesinde Yeni Binada Kullanışlı 2+1 85m² Kiralık Yüksek Giriş Daire"
"https://www.hepsiemlak.com/istanbul-sancaktepe-emek-kiralik/daire/122732-649","57","26.500","15-03-2025","Kiralık Daire","1 +
                          1","68 m²","10
                        Yaşında","7. Kat","İstanbul / Sancaktepe / Emek Mah.","https://www.hepsiemlak.com/emlak-ofisi/emlak-istasyonu-122732","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Emlak İstasyonu","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/7/2/2/1/cf28dca3-770c-4ec3-b79c-32451fe58402.jpg","","Dorelife Sitesi Kiralık 1+1 Arka Cephe Daire 7.Kat Halil Güler"
"https://www.hepsiemlak.com/istanbul-adalar-nizam-kiralik/daire/82579-1039","40","450.000","14-03-2025","Kiralık Daire","3 +
                          2","180 m²","23
                        Yaşında","En Üst Kat","İstanbul / Adalar / Nizam Mah.","https://www.hepsiemlak.com/emlak-ofisi/buyukada-emlak-82579/murat-akyol-1616742","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/4/7/6/1/6/1/47970c4c-e29a-495f-8292-df4d95d65e37.jpg","Whatsapp","Büyükada Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/5/2/8/0/3a01d142-c7d6-484d-bfc7-612864a0042e.jpg","","Büyükada Emlak Tan 3+2 Deniz Ve Doğa Manzaralı Dublex Daire"
"https://www.hepsiemlak.com/istanbul-atasehir-icerenkoy-kiralik/daire/58790-105","27","26.000","14-03-2025","Kiralık Daire","1 +
                          1","90 m²","14
                        Yaşında","Zemin","İstanbul / Ataşehir / İçerenköy Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","","","Evtaş- Ataşehir Ana Cadde Üzerinde Full Sıfır Eşyalı 2+1 Kiralık"
"https://www.hepsiemlak.com/istanbul-maltepe-idealtepe-kiralik/daire/2584-5926","40","43.000","14-03-2025","Kiralık Daire","3 +
                          1","145 m²","23
                        Yaşında","1. Kat","İstanbul / Maltepe / İdealtepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/0/2/3/3/4/4/d666da97-ee32-49cf-8e81-6996633731e9.jpg","","İdealtepe E-5 Ve Metroya Yakın Ara Katta Asan. Çok Temiz 3+1 Kiralık"
"https://www.hepsiemlak.com/istanbul-sancaktepe-yenidogan-kiralik/daire/134985-1516","27","17.000","14-03-2025","Kiralık Daire","2 +
                          1","80 m²","9
                        Yaşında","1. Kat","İstanbul / Sancaktepe / Yenidoğan Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-masal-134985","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Remax Masal","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/3/3/3/3/4/4/807dcf75-488e-48d0-a79f-de78dfeae84b.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/9/4/3/1/96a6bbe9-4b57-43d7-ad74-e9c26fcc8567.jpg","Yenıdoğan Mahallesı 2+1 Kıralık Daire"
"https://www.hepsiemlak.com/istanbul-pendik-dogu-kiralik/daire/132166-318","33","60.000","15-03-2025","Kiralık Daire","3 +
                          1","143 m²","2
                        Yaşında","4. Kat","İstanbul / Pendik / Doğu Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-pendik-amiral-132166","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Turyap Pendik Amiral","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/7/2/3/3/4/4/6205c14c-6a96-4c8a-9a60-f911a224c412.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/6/1/2/3/1/79654367-735c-4a4b-8254-67c4379f150a.jpg","Kiralık Kültür Merkezi Arkasında Lüx Deniz Manzaralı 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/daire/154046-526","26","80.000","14-03-2025","Kiralık Daire","2 +
                          1","130 m²","2
                        Yaşında","7. Kat","İstanbul / Kağıthane / Hamidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygin-gayrimenkul-154046/tekin-kaya-4338723","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/2/7/8/3/3/4/420eb805-08cc-4891-a1bc-b17673c9b700.jpg","Whatsapp","Easy & Saygın Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/1/0/3/3/4/4/1741931337669-44330164.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/0/4/5/1/724b4425-b75b-451e-9de1-662350f1fd7c.jpg","Vadistanbul Çamlı Vadi'de Kiralık 2+1 Taşınmaya Hazır Güneş Alan Daire |çamlıvadi |saklıvadi |park"
"https://www.hepsiemlak.com/istanbul-esenyurt-asik-veysel-kiralik/daire/154574-13","22","22.500","14-03-2025","Kiralık Daire","3 +
                          1","128 m²","20
                        Yaşında","4. Kat","İstanbul / Esenyurt / Aşık Veysel Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/7/3/3/3/4/4/a715179d-e5de-403b-ba41-9078efb85c4e.jpg","","Bahçeşehir-Esenkent Yasemin Evleri 3+1 Kiralık Boş Daire"
"https://www.hepsiemlak.com/istanbul-kartal-karliktepe-kiralik/daire/0-44330478","17","35.000","14-03-2025","Kiralık Daire","2 +
                          1","70 m²","Sıfır Bina","2. Kat","İstanbul / Kartal / Karlıktepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/4/0/3/3/4/4/1741936740546-44330478.jpg","","Lüx Site İçerisinde Sıfır Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-cekmekoy-mehmet-akif-kiralik/daire/151652-36","34","22.000","15-03-2025","Kiralık Daire","2 +
                          1","105 m²","10
                        Yaşında","2. Kat","İstanbul / Çekmeköy / Mehmet Akif Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/5/3/3/3/4/4/a758e39b-701b-4734-baad-b80c0691095e.jpg","","Çekmeköy Kiralık Daire 2+1 Arakat Asansörlü"
"https://www.hepsiemlak.com/istanbul-adalar-maden-kiralik/mustakil-ev/2986-16383","37","29.000","14-03-2025","Kiralık Müstakil Ev","2 +
                          1","60 m²","55
                        Yaşında","1. Kat","İstanbul / Adalar / Maden Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-enjoy-2986","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Remax Enjoy","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/1/2/3/3/4/4/ec4e19dd-8849-421d-b12e-5b59fb036381.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/8/9/2/0/0/74b10842-6ef1-4ee0-97ea-6977a814cd73.jpeg","Remax Enjoydan Büyükada' Da Çarşı İçinde Müstalik 2+1 Kiralık Ev"
"https://www.hepsiemlak.com/istanbul-atasehir-inonu-kiralik/daire/14121-5583","32","32.000","14-03-2025","Kiralık Daire","3 +
                          1","140 m²","21
                        Yaşında","3. Kat","İstanbul / Ataşehir / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/esinti-gayrimenkul-14121","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","Esinti Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/6/1/3/3/4/4/4719d619-396f-40da-aee7-27ea774b2148.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/2/1/4/1/0/946074d0-dbb6-458b-872f-c01a5302ca9b.jpg","Kayışdağı Caddesine Yakın Konumda Ara Kat, Geniş 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-esenyurt-koza-kiralik/daire/102799-1302","52","19.000","15-03-2025","Kiralık Daire","3 +
                          1","60 m²","13
                        Yaşında","Ara Kat","İstanbul / Esenyurt / Koza Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/5/2/3/3/4/4/89137bb0-a4f4-4a4c-b2b8-c97b20be94f9.jpg","","Esenyurt Dumankaya Modern Sitesinde Arakat Peyzaj Manz.1+1 Full Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-pendik-dogu-kiralik/daire/0-44331598","16","45.000","14-03-2025","Kiralık Daire","3 +
                          1","115 m²","5
                        Yaşında","7. Kat","İstanbul / Pendik / Doğu Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Whatsapp","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/5/1/3/3/4/4/SJSgzWtRadcLhR_t8c3oh.jpeg","","Deniz Manzaralı Kullanışlı 3+1"
